FIELD LISTING :: EXECUTIVE BRANCH

This entry includes several subfields. Chief of state includes the name and title of the titular leader of the country who represents the state at official and ceremonial functions but may not be involved with the day-to-day activities of the government. Head of government includes the name and title of the top administrative leader who is designated to manage the day-to-day activities of the government. For example, in the UK, the monarch is the chief of state, and the prime minister is the head of government. In the US, the president is both the chief of state and the head of government. Cabinet includes the official name for this body of high-ranking advisers and the method for selection of members. Elections includes the nature of election process or accession to power, date of the last election, and date of the next election. Election results includes the percent of vote for each candidate in the last election.

| Country | EXECUTIVE BRANCH |
| | *elections/appointments:* president indirectly elected by the National Assembly with two-thirds majority vote in first round or simple majority vote in second round for a 5-year term (eligible for a second term); election last held on 2 May 2012 (next to be held by May 2017); prime minister elected by the National Assembly on the recommendation of the president |
| | *election results:* Janos ADER (Fidesz) elected president; National Assembly vote - 262 to 40; Viktor ORBAN (Fidesz) elected prime minister; National Assembly vote - 130 to 57 |
| **Iceland** | *chief of state:* President Olafur Ragnar GRIMSSON (since 1 August 1996) |
| | *head of government:* Prime Minister Sigmundur David GUNNLAUGSSON (since 23 May 2013) |
| | *cabinet:* Cabinet appointed by the prime minister |
| | *elections/appointments:* president directly elected by simple majority popular vote for a 4-year term (no term limits); election last held on 30 June 2012 (next to be held in June 2016); following legislative elections, the leader of the majority party or majority coalition becomes prime minister |
| | *election results:* Olafur Ragnar GRIMSSON elected president; percent of vote - Olafur Ragnar GRIMSSON (independent) 52.8%, Thora ARNORSDOTTIR (independent) 33.2%, Ari Trausti GUDMUNDSSON (independent) 8.6%, other 5.4% |
| **India** | *chief of state:* President Pranab MUKHERJEE (since 22 July 2012); Vice President Mohammad Hamid ANSARI (since 11 August 2007) |
| | *head of government:* Prime Minister Narendra MODI (since 26 May 2014) |
| | *cabinet:* Union Council of Ministers recommended by the prime minister, appointed by the president |
| | *elections/appointments:* president indirectly elected by an electoral college consisting of elected members of both houses of Parliament and state legislatures for a 5-year term (no term limits); election last held on 19 July 2012 (next to be held in July 2017); vice president indirectly elected by an electoral college consisting of elected members of both houses of Parliament and state legislatures for a 5-year term (no term limits); election last held on 7 August 2012 (next to be held in August 2017); following legislative elections, the prime minister is elected by parliamentary members of the majority party |
| | *election results:* Pranab MUKHERJEE elected president; percent of vote - Pranab MUKHERJEE (INC prior to election) 69.31%, Purno SANGMA (independent) 30.69%; Mohammad Hamid ANSARI reelected vice president; electoral college vote - Mohammad Hamid ANSARI 490, Jaswant SINGH 238 |
| **Indonesia** | *chief of state:* President Joko WiDODO (since 20 October 2014); Vice President Jusuf KALLA (since 20 October 2014); note - the president is both chief of state and head of government |
| | *head of government:* President Joko WIDODO (since 20 October 2014); Vice President Jusuf KALLA (since 20 October 2014) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections/appointments:* president and vice president directly elected by absolute majority popular vote for a 5-year term (eligible for a second term); election last held on 9 July 2014 (next to be held in 2019) |
| | *election results:* Joko WiDODO elected president; percent of vote - Joko WiDODO (PDI-P) 53.2%, PRABOWO Subianto (GERINDRA) 46.8% |
| **Iran** | *chief of state:* Supreme Leader Ali Hoseini-KHAMENEI (since 4 June 1989) |
| | *head of government:* President Hasan Fereidun RUHANI (since 3 August 2013); First Vice President Eshaq JAHANGIRI (since 5 August 2013) |
| | *cabinet:* Council of Ministers selected by the president with legislative approval; the supreme leader has some control over appointments to several ministries |
| | *elections/appointments:* supreme leader appointed for life by Assembly of Experts; president directly elected by absolute majority popular vote in 2 rounds if needed for a 4-year term (eligible for a second term and an additional nonconsecutive term); election last held on 14 June 2013 (next to be held in June 2017) |
| | *election results:* Hasan Fereidun RUHANI elected president; percent of vote - Hasan Fereidun RUHANI 50.7%, Mohammad Baqer QALIBAF 16.5%, Saeed JALILI 11.4%, Mohsen REZAI 10.6%, Ali Akber VELAYATI 6.2%, other 4.6% |
| | *note:* 3 oversight bodies are also considered part of the executive branch of government |
| **Iraq** | *chief of state:* President Fuad MASUM (since 24 July 2014); Vice Presidents Ayad ALLAWI (since 9 September 2014), Nuri MALIKI (since 9 September 2014), Usama al-NUJAYFI (since 9 September 2014) |
| | *head of government:* Prime Minister Haydar al-ABADI (since 8 September 2014); Deputy Prime Ministers Baha al-ARAJI (since 8 September 2014), Salih al-MUTLAQ (since 8 September 2014), Rowsch SHAWAYS (since 18 October 2014) |
| | *cabinet:* Council of Ministers proposed by the prime minister, approved by Council of Representatives |
| | *elections/appointments:* president indirectly elected by Council of Representatives to serve a 4-year term (eligible for a second term); election last held on 30 April 2014 (next to be held in 2018); prime minister nominated by the president, approved by Council of Representatives |
| | *election results:* Fuad MASUM elected president; Council of Representatives vote count in second round - Fuad MASUM (PUK) 211, Barham SALIH (PUK) 17; Haydar al-ABADI (Da'wa Party) approved as prime minister |
| **Ireland** | *chief of state:* President Michael D. HIGGINS (since 11 November 2011) |
| | *head of government:* Taoiseach (Prime Minister) Enda KENNY (since 9 March 2011) |
| | *cabinet:* Cabinet nominated by the prime minister, appointed by the president, approved by the lower house of Parliament |
| | *elections/appointments:* president directly elected by majority popular vote for a 7-year term (eligible for a second term); election last held on 29 October 2011 (next to be held in October 2018); taoiseach (prime minister) nominated by the House of Representatives (Dail Eireann), appointed by the president |
| | *election results:* Michael D. HIGGINS elected president; percent of vote - Michael D. HIGGINS (Labor Party) 39.6%, Sean GALLAGHER (independent) 28.5%, Martin MCGUINNESS (Sinn Fein) 13.7%, Gay MITCHELL (Fine Gael) 6.4%, David NORRIS (independent) 6.2%, other 5.6% |
| **Isle of Man** | *chief of state:* Lord of Mann Queen ELIZABETH II (since 6 February 1952); represented by Lieutenant Governor Adam WOOD (since 7 April 2011) |
| | *head of government:* Chief Minister Allan BELL (since 11 October 2011) |
| | *cabinet:* Council of Ministers appointed by the lieutenant governor |
| | *elections/appointments:* the monarchy is hereditary; lieutenant governor appointed by the monarch; chief minister indirectly elected by the Tynwald for a 5-year term (eligible for second term); election last held on 11 October 2011 (next to be held in December 2016) |
| | *election results:* Allan BELL (independent) elected chief minister; Tynwald vote count - 27 of 30 |
| **Israel** | *chief of state:* President Reuven RIVLIN (since 27 July 2014) |
| | *head of government:* Prime Minister Binyamin NETANYAHU (since 31 March 2009) |
| | *cabinet:* Cabinet selected by prime minister and approved by the Knesset |
| | *elections/appointments:* president indirectly elected by the Knesset for a 7-year term (limited to 1 term); election last held on 10 June 2014 (next to be held in 2021 but can be called earlier); following legislative elections, the president, in consultation with party leaders, selects a Knesset member as prime minister most likely to form a new government |
| | *election results:* Reuven RIVLIN elected president in second round; Knesset vote - Reuven RIVLIN (Likud) 63, Meir SHEETRIT (The Movement) 53 , other/invalid 4 |
| **Italy** | *chief of state:* President Sergio MATTARELLA (3 February 2015); Giorgio NAPOLITANO resigned 14 January 2015 |
| | *head of government:* Prime Minister Matteo RENZI (since 22 February 2014); note - the prime minister title is President of the Council of Ministers |
| | *cabinet:* Council of Ministers proposed by the prime minister and nominated by the president |
| | *elections/appointments:* president indirectly elected by an electoral college consisting of both houses of Parliament and 58 regional representatives for a 7-year term (no term limits); election last held on 31 January 2015 (next scheduled for 2020); prime minister appointed by the president, confirmed by parliament |
| | *election results:* Sergio MATTARELLA elected president; electoral college vote count in fourth round - 665 out of 1,009 (505-vote threshold); Matteo RENZI sworn in as prime minister on 22 February 2014 |
| **Jamaica** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General Michaelle JEAN (since 5 January 2015) |
| | *head of government:* Prime Minister Portia SIMPSON-MILLER (since 5 January 2012) |
| | *cabinet:* Cabinet appointed by the governor general on the advice of the prime minister |
| | *elections/appointments:* the monarchy is hereditary; governor general appointed by the monarch on the recommendation of the prime minister; following legislative elections, the leader of the majority party or majority coalition in the House of Representatives is appointed prime minister by the governor general |
| **Japan** | *chief of state:* Emperor AKIHITO (since 7 January 1989) |
| | *head of government:* Prime Minister Shinzo ABE (since 26 December 2012); Deputy Prime Minister Taro ASO (since 26 December 2012) |
| | *cabinet:* Cabinet appointed by the prime minister |
| | *elections/appointments:* the monarchy is hereditary; the leader of the majority party or majority coalition in the House of Representatives usually becomes prime minister |
| **Jersey** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Lieutenant Governor Sir John MCCOLL (since 26 September 2011) |
| | *head of government:* Chief Minister Ian GORST (18 December 2011); Bailiff Michael BIRT (since 9 July 2009) |
| | *cabinet:* Council of Ministers appointed individually by the states |
| | *elections/appointments:* the monarchy is hereditary; Council of Ministers including the chief minister indirectly elected by the Assembly of States; lieutenant governor and bailiff appointed by the monarch |
| **Jordan** | *chief of state:* King ABDALLAH II (since 7 February 1999); Crown Prince HUSSEIN (born 28 June 1994), eldest son of King ABDALLAH II |
| | *head of government:* Prime Minister Abdullah NSOUR (since 11 October 2012) |
| | *cabinet:* Cabinet appointed by the prime minister in consultation with the monarch |
| | *elections/appointments:* the monarchy is hereditary; prime minister appointed by the monarch |
